review,labels
sandra bullock gives an outstanding and believable performance in the role of angela bennett in this film she plays the part of a solitary and lonely computer expert an online hacker friend calls to tell her he s found an amazing disk and is sending it to her to check out unfortunately he s killed in a plane crash before he can visit her the disk turns out to have secret government information and is wanted by a terrorist group who plan the downfall of the u s government angela bennett recognizes that the disk is something special and before she really realizes what she has she finds that she s being stalked what happens next is everyone s worst nightmare through the miracle of computers the evil group steal angela s identify and there are few people to vouch for her the story quickly turns into a cyber thriller she tries to get help but she appears to have no friends and doesn t even know her own neighbors her mother \( diane baker \) is in an institution and is apparently suffering from alzheimer s her former boyfriend played by dennis miller does try to help her but the forces of evil are difficult to hide from jeremy northam delivers a spine tingling performance as the charming and mysterious jack devlin a man you really want to trust but should you,positive
they just don t have movies like this anymore this is not a movie that makes charlie sheen or tom berenger appeal to the young audiences who like flashy stars on sceen this is amovie to show you the reality of war and experiences that happened to people in the past charlie sheen stars as a man who volutarily goes to war this seems odd and he figures out why everyone was looking at him so weird when he was telling them this later in the movie he finds out alright keith david plays his friend who tries to keep his spirits up and this is definitely his best role he cheers him up in a great scene where they get extremely baked the supporting cast in this movie is unbelievable and no flat performances here overall this is my favorite movie of all time it has stood the test of time and never fails when i want to see a good movie i just have the old special edition not the 20th anniversary but the extras are very nice it has a commentary from the direcotor and a seperate one from the military advisor who worked on the film there is also a lengthy doumentary about the making of and when i saw this i was mroe than glad i got the special edition you would nto believe what the actors went through it is a great making of,positive
such a kiddie classic so cute im 22 and had to have this because i loved it as a ki,positive
the movie is about two men who fake fairytales for money they are employed to stop these children from disapearing into a forest in a town wilhelm and jacob grimm take on the job or be forced to die and go into the forest this is a really good movie and is an action packed fairytale,positive
i saw this crapfest in the theater and i should have known what i was getting into when we were carded not only at the ticket window but at the entrance of the theater as well i only gave it one star because there wasn t a no star rating even though it deserves a negative rating as a horror fan i was intrigued at seeing the movie and as the movie started it seemed to have alot of promise but once we met baby and her family the movie went downhill at an accelerated rate the movie was disgusting repulsive and made no clear sense at least with michael or freddie you knew what the h ll was going on and i thought that blood sucking freaks and blood sucking vampires from pittsburgh sucked but corpses not only sucked it blew as a friend told me later what in the h ll did you expect from rob zombie what did i expect indeed no wonder most production firms refused to touch this film,negative
belushi s crowning jewel perfomance in my opinion is when he played opposite monty python s michael palin as the manly captain ned in the miles cowperthwaite skits they are both absent from this dvd nor on any snl video i can find,negative
for those of you looking for more eva action after seeing the original series take heed don t buy this dvd the death part of the dvd part 1 is nothing but a terrible rehashing of scenes from the regular season and the second half rebirth part 2 is new stuff very good but if you buy the end of evangelion you get rebirth and a much better and easier to understand ending to the whole series in completely new material so don t buy death rebirth buy the end of evangelion instead,negative
the brood is the lightning in the bottle that director david cronenberg has never been able to duplicate while all of his films definitely have his fingerprints all over them the brood managed to rise to the top of all of his films it is absolutely dripping in a sense of dispair and dread there is a pervading coldness about it such that you want to wrap up in something warm as you watch it you want to watch it with the lights on because you re very much afraid of what might be there if you turn off the lights the film is a psychological thriller wrapped in a slasher flick it warrants slasher status simply because of the sheer number of onscreen murders that take place this is a very bloody film samantha eggar is nuts and in a weird clinic for people like her she is being treated by a creepy oliver reed \( in one of his better performances \) art hindle is her ex husband and he s worried about how she is treating their young daughter after a while that is the least of his worries as these horribly disfigured and \( what the hell are they \) bizarre little children run around killing all the people that have really ticked off samantha eggar i won t say more because part of the horror in a cronenberg film is the pseudo science that he get you to believe in whereas cronenberg s videodrome was weird but not terribly good the brood is one of the creepiest films i ve ever seen and a guilty pleasure \( can i really call it that \) that i choose to subject myself to every so often really what are those things,positive
this is an honestly forgivably slightly too long film that manages to be surprisingly crass with three dimensional characters and capture much of war s bad brutality \( but necessity hey the men and women set fire to are all deranged nazis \) i love the scenes best where sutherland plays a general and the part where the english chicks show up at sort of dance with the dozen \( interesting if english jill ireland had been one of the ladies there with charles bronson looking at her which she wasn t but the mostly hot chicks they have do just fine \) before i saw the film i heard ernest borgnine was in the movie and i thought he was going to be one of the dozen there is no really solidly likable member of the dozen \( sutherland s probably the closest they come to this and he is rather undeveloped \) and borgnine could have fit the bill very nicely had he been a convict instead they ve got him in a more dull role of a general but what the dozen lack in likability they make up for in interest cassavettes \( whom i strongly physically resemble by the way \) is outstanding as the most crooked but slickest member of the dozen and he shines best savalas is next best as the lust hating psycho \( hey sex between men and women is needed to produce babies telly or the human race would have ceased to exist a long time ago and the book of genesis talks of man and woman becoming one \) bronson is the true chameleon of an actor as just 8 years later he d be the very different vigilante paul kersey of death wish so different than the very tough but still gentler fellow he plays here marvin brilliant in the lead as the head major leading the dozen \( probably even better than the very good john wayne would have been \) nice turn by bob ryan as a decent colonel who rather understandably makes things hard for the covert dozen the rest of the cast is mostly very good too very good film,positive
a very enjoyable documentary from the personal perspective of an ex christian we need many such documentaries out there to help inform people about the dangers of religion in general i wish some brave person would do a film about how christianity came into being from an objective historical perspective this film touched on the subject but it was not really the focus of the documentary perhaps we will be blessed by a further exploration of the subject in the future,positive
someone wanted to make indiana jones part 4 starring tom hanks and created a such puzzled labyrinth that i think the book author wouldn t be able to tell the whole story without looking into his notes after watching this movie it leaves a bad taste in the mouth that you have vaisted 2 hours on nonsense 5 stars for special effects,negative
this is nothing but a huge dissapointment there s almost nothing on this video about baseball if there was a rating lower than zero stars i would give it that rating,negative
like many that have seen this movie i have been a fan of the video game series for years and this movie never disappoints me it has everything that makes re great strong characters interesting story and scenes that make me jump at first it is sad that no video game characters make it on to this movie but milla jovovich is great as the heroine alice the special effects were really good for this movie the licker and the dogs were really impressive the action is also very entertaining when the action is happening i find myself not being able to turn away it is very fast paced i also really enjoyed the scene when the security lasers were slicing up the team the red queen was an interesing villain as well maybe even more so than the licker overall this movie is way worth seeing and having if you are a fan or even if you aren t a fan of the games the movie is just fun,positive
this is one of the worst edited documentary i have ever seen you can not have a single shot spoiled with flashes slow motion and unnecessary digital fx i have nothing against crazy editing when it is for a 3 min mtv music clip or a tv add but on a 7 hours documentary you get airsick if fine edited all this interresting story could have been told in less than two hours each episode has a more than 2 min introduction during the episodes you see some shots more than ten times by the way i am a very long time aviation enthousiast,negative
i have to admit that i actually enjoyed this movie i certainly liked it better than red planet i believe mission to mars to be the better of the two movies it has a stellar cast and i thought good on screen chemistry between the actors most of the special effects were excellent all in all it is a good directorial effort by brian de palma somehow however this has become the movie that viewers love to hate well i am afraid that i disagree as i found it to be a pretty decent sci fi move of course i am partial to this genre of film so perhaps that may account in part for my liking this movie the premise of this movie is simple a crew is sent on a mission to mars the mission is disrupted when three of the four crew members are killed by an unknown energy force emanating from a strange metallic composition in the soil a new crew of four go on a rescue mission these four tim robbins connie nielsen gary sinise and jerry o connell make up the rescue crew due to problems encountered in space only three of the four make it to mars when they get to mars they find the surviving crew member debriefing him of the events that led to the destruction of the mission they discover that the metallic composition in the soil is in fact a giant metallic head made in the image of man therein lies the mystery what they eventually discover astounds them and makes one of them decide to go where no man has gone before the ending is somewhat reminiscent of a combination of the movies 2001 a space odyssey and close encounters of the third kind so i ask you how bad can this movie be on the contrary it is actually pretty good better yet it can be watched by the entire family,positive
loved this movie when it first came out and loved it just as much the this time around two of my favorite actors depicting a story that love has no boundaries very funny and moving yes i m a romantic it s awesome,positive
mortal kombat annihilation is one of those films that is so bad that it actually hurts to watch it from the nearly complete recast of almost all of the characters \( odd considering that in interviews after the first movie all of them said they d want be willing to come back for a sequel \) to the horrible \( even by 1997 standards \) cg effects to the cliched fight scenes \( gee two women in a mud pit i bet it took them all night to come up with that one \) virtually everything that could have gone wrong with this movie did go wrong with this movie loosely based on the story of the mortal kombat 3 video game \( and set immediately after the first movie which while not great looks like citizen kane compared to this stinkburger \) the movie set about the lofty goal of depicting shao khan \( played by brian thompson the alien bounty hunter from the x files \) and his army \( shown in most scenes as a small band of extras oooh scary \) as they attempt to take over earth by merging it with the alternate dimension known as outworld this merging of realms will result in the destruction of humanity with only a week to do anything about it lord raiden \( played by james remar replacing the and i can t believe i m saying this much better christopher lambert in the role \) once again enlists the help of liu kang \( robin shou \) sonia blade \( sandra hess \) and princess kitana \( talisa soto \) along with help from a select few other characters from the video games crowded lineup to prevent this from happening the story in and of itself is not necessarily bad however given the film s obviously low budget the weak screenplay the loss of most of the excellent cast from the first film and most jarringly direction even more inept than that of paul w s anderson it quickly becomes clear that they set their sights too high only to have practically everything come crashing down the only saving grace of this film is its killer soundtrack featuring an updated version of the theme created for the first movie as well as music by kmfdm megadeth rammstein juno reactor and others if ever you re looking to punish yourself for something then by all means watch this movie however if you actually like yourself and want to remain on good terms with yourself you will avoid this movie like the plague believe me you ll thank yourself later,negative
but the movie was pretty good i found myself highly disappointed in the book and almost wasn t able to finish it the characters were flat the story reading like a history lesson in religion through the ages and not a true story so i wasn t sure what to make of the movie i was pleasantly surprised though to enjoy the movie immensely it was long but it kept the pace going throughout the subtitling in the latin and french was a bit mundane to drudge through but it made the movie a bit more believable than everyone speaking english when the main character is actually french teabing was played brilliantly and while hanks was not who i would have thought for langdon he did a superb job in the role if you can set your personal beliefs aside and view the movie as a piece of exceptional fiction drama and suspense it is well worth watching murder mystery suspense action drama it s all there in this film,positive
this film does not come close to the quality of once upon a time in china first of all the plot is weak it does not have the kind of power that the original of this series did the characters in this film seem like they are out of a comic book while the characters in the first film were interesting and complex the kungfu is mostly unrealistic wirework and while once upon a time in china had some of this the emphasis was on realistic martial arts in the original the main characters were trying to resist the influence of the west which was destroying their culture but in this version the main characters are actually on the side of the westerners and they are fighting their own people there is no explanation of why wong fei hung and his crew would side with the people who were their enemies in the last film one of the reasons the original film was so good was because it was about brave chinese patriots trying to protect their culture but in this film is seems as though they have switched sides,negative
i read the book and saw the movie which other than title and major characters have little in common i can t say i really liked either the book is a little funnier my major learning from the whole project was when who wants to be a millionaire taught me about roman a clefs of which devil is one perhaps if i had more interest in the fashion industry i d have been more fascinated by the inside look that devil provides meryl streep is very good as the apparently soulless miranda priestly editor in chief of runway magazine but somehow she s never quite devil enough anne hathaway is passable in her second \( or third \) made over princess role the minor characters including the wonderful tracie thoms as best friend lily are mostly wasted,negative
the documentary showed some highlights of some excellent flying by various pilots however it did not show the abilities of different jets and pilots from different nato countries the actual excercise is much longer and the documentary could have covered more the presentation both the picture and sound are top notch we found out that not every dvd system can read the imax presentation,positive
a style over substance celebration of the drag queen mentality if you enjoy misogynist bitchy dialogue being delivered by pantomime women this movie is for you elliot s love of drag queens overshadows the rest of this flimsy contrived and lame narrative clealry it s about getting as many shots as possble of drag queen costumes against the outback setting it s alleged stance against homophobia and plea of acceptance of difference is trite and cringeworthy if anything this film reinforces negative stereotypes of gay men as nasty effeminate queens who are not to be taken serioulsy sadly it s been embraced by the same pandering gay men who think drag queens are camp and therefore funny indicative of how off the mark they are of what defines camp \( go read susan sontag boys \) and how low gay culture as plummeted there are plentiful nasty jokes targeting female gentilia and a secondary racist commentary about thai women entrapping aussie men trashy and not in a good way a must have for no brainer gay men,negative
i m sorry but this is honestly one of the worst movies i ve ever had the displeasure of witnessing i purchased it after reading ambitious reviews that cited this movie was what mainstream horro should be in reality it s nearly everything that s wrong with low budget films first off the camera work is horrible secondly i ve seen more convincing actors in elementary school plays i mean these actors make keanu reeves look like denzel washington and finally the story was absolutely horribly done i admit the premise itself had some promise but the way it was executed completely took away any interest factor i might have had plain and simply this film was unwatchable i turned it off 65 through it and i would ve turned it off earlier but i was hoping for some beacon of hope to appear on the screen if you care at all about quality in any sense do not go near this piece of trash,negative
i echo most of the previous reviews this hayley mills vehicle has little to do with the excellent mary stewart novel that it shares some of its title with hayley was too young to be the novel s heroine and so for this film the plot and romance were youthened sanitized \( though the novel s romance was also chaste \) and also very much dumbed down as a featherweight hayley mills film this is harmless and very much a lesser disney film of the 60s just don t expect this to be more than it is and you might enjoy it even with your kids of today as a retro laugh,positive
it s not a great movie but it s a lot of fun this is one of those movies that just catches me it s quirky and has some decent \( for it s day \) effects there are a feww laugh out loud momments truth be told they are few and far between some great bit characters make up a fun ensemble the cast is pretty damn cool with urich being upstaged by ron pearlman angellica houston john mat mattus the big guy anyway it s cornball comedy with a basic plot hey what do you want it s 80 s chessy goodness and more fun that it should have been i still giggle at the time warp battle,positive
i saw this show on logo boy i loved it i wish i was there,positive
i unfortunately wound up seeing this christmas misgiving on its original airing i have always been a fan of any christmas special since rudolph hit the air way back when each holiday season i hope for something to come along that has the potential to become the new rudolph this is so far away from that you would need the hubble space scope in order to see how close it came the imaging is excellent and has been executed with great expertise regrettably the story makes santa vs the martins look like an oscar contender such a waste trying to make it more desirable by hoking it up with 3d gimmickry you can t improve on failure after it aired on tv i didn t see it return in later years on regular tv i didn t miss it then and was hoping to extend the pleasure indefinitely can t win them all,negative
once again the powers that be at amazon have chosen to refuse to tell us if \( in this case \) the darin dee flicks if a man answers and that funny feeling are in widescreen or not pan and scan is garbage and we won t buy it \( that s why i only gave 1 star for now if they turn out to be widescreen i ll give them both 5 stars \) format color doesn t cut it color isn t a format anyway it s a specification or type widescreen is a format \( as is dvd and vhs to begin with \) so why the deep dark secret about certain movies amazon you list many others as being widescreen so why do you go on to neglect so many other hundreds though if it s a standard screen piece of junk go ahead and say so and be done with it and we ll boycott it but right now all you re doing by holding back this important information is slowing down sales,negative
i saw this thai horror film about 3 years ago i have to say this is the best supernatural thriller made from thailand and i have seen a fair share of them \( nang nak the sisters mae nak art of the devil series \) the film focuses on tun and his girlfriend jane tun a photographer reunites with his old friends on the way home they accidentally hit a girl with their car and from then on tun sees ghostly apparitions whenever he takes pictures or whenever he tries to develop them ok i am not spoiling anything the story is more complex than it sounds tun and his friends have a past that catches up to them with jane caught in the middle as usual there is a vengeful spirit going around killing people shutter refers to his camera and what it represents sometimes the dead cannot let go of their loved ones i m stopping here i don t want to give out anymore the plot is not that complex but believe me when i say the film is well made it does a great job of putting things together each shocking scene is linked to the past and the present i didn t see any scene wasted and it has that very atmospheric creepy feel to it also there is a scene in the movie that tun and jane looked at actual photos of ghostly apparitions in a polaroid honestly this film has some great scenes that can make the hairs on the back of your neck stand on end the very first time you watch it and the shock ending has the greatest twist of any horror flick i ve seen i ve seen a lot of horror films only the exorcist and the omen ever scared creeped me out and shutter came very close my female friends were scared out of their wits when they saw it at my place since i haven t seen the tartan release and i only own the region 3 dts es rlease from panmedia \( hong kong \) but tartan usually uses the same transfers from either the hong kong or korean versions the video is sufficient with some dark and bright contrast it is not free of grain but it does add to the atmospheric feel the dts soundtrack is great though very crisp and loud the english subtitles are excellent the thai language track is the only way to watch as it was meant to be seen a definite must see if you are a fan of asian horror or horror films in general it rivals ringu one missed call and the original ju on 1 and 2 four and 1 2 stars,positive
i watched this on masterpiece theater and was intrigued enough with the family story to buy the book the characters and the historical context are much better developed in the book and you don t have to listen to that extraordinarily whiny droning music,negative
i find it almost incomprehensible in this more enlightened technological age that there are a very limited amount of your subscribers who are concerned about the appaling presentation of all but two of these movies and i also wonder as more and more older movies are being re released enhanced for widescreen tvs that no one seems concerned that arguably the most classic of classical movie musicals remain in a truncated format that cannot be properly watched if one has a widescreen tv these movies scream out for the widescreen they were made with the ultimate technology of the time to be seen as wide and as broard as possible yet they remain stuck in a non anamorphic style that limits their enjoyment to anyone with a widescreen tv and with one exception all the people who have written about them dont seem to care oklahoma carousel south pacific and king and i need to be updated to 16 9 anamorphic widescreen \( also preferably with some genuine extras and commentaries as well \) fox are years behind the rest of the movie studios in this regard and have only recently started to adapt their films for the format of the future \( ie observe the two versions of an affair to remember \) of course this is a major rip off so anyone with a widescreen tv who has not bought these films hold off coz sooner or later they will get a proper release how long that is anybody s guess but these postage stamp versions are an insult to anyone who knows anything of widscreen dvd technology \( sound of music is fine and state fair was made in non widescreen full screen format an should be viewed with lines either side of the screen,negative
i should say up front that i have never played chess nor do i understand the game but i remember being intrigued about the film when i saw the theatrical trailer was i intrigued because of the fact that the film was about a young boy with a special gift of a game was it the intense images of competition was it a curiosity about the game of chess itself and how it was played or was it about a deeper struggle within the boy the answer is all of the above searching for bobby fischer is an excellent family film for all i am living proof that even those who don t know jack about chess will love this movie it is a movie not just about chess but about acceptance the bond of love and friendship compassion for others and not being afraid to be who you want to be the balance of drama with edge of your seat competition makes this a truly remarkable film max pomeranc plays the young and sensitive josh waitzkin a pint sized seven year old with a cute lisp who becomes fascinated with the lower class men playing chess in a new york park he watches the men his eyes shifting with each move of the pieces he convinces his mother to go to the park with him where he plays a game of chess with an older gentleman it is there that josh s mother realizes her son has a knack for chess also noticing josh is the fast talking park chess player vinnie \( a funny and great performance from laurence fishburne \) who befriends the boy and eventually teaches him a thing or two about the game after a match with josh josh s father \( played by joe mantegna \) realizes his son s special gift and enlists the help of a stern but knowledgeable chess teacher named bruce \( played by ben kingsley \) to make josh an even better chess master bruce sees a young bobby fischer in josh and cannot resist the temptation to take him under his wing and perhaps fill the void that bobby fischer left in the country after his mysterious disappearance through all the technical strategies of the game being learned josh and bruce develop a good friendship and with bruce s help combined with his own special gift josh excels in chess tournaments and collects a shiny bundle of trophies but there may be a test even harder than becoming a grand master of chess we ve all heard of parents trying to live their dreams through their children especially when a parent sees a special gift in their child but what happens when the thrill of competition and the persistent need to win cloud the parents mind too much and what happens when a beloved teacher wants you to be a carbon copy of someone or something that you re not these are tests that run way deeper for josh waitzkin than any chess tournament josh learns quickly how addictive competition is and how obsessed people can become with a certain game in his own way the insightful josh shows his father and teacher that he is not one of these people who lives and breathes chess like bobby fischer did in the process josh pushes his father and teacher s feelings about him and the game of chess to the brink where they find they have to rethink their feelings it s a matter of what is more important chess competition or love through it all the three of them find that they can tolerate losing at chess but cannot tolerate losing something more dear love and friendship for each other no matter what there are some truly touching scenes in the film from the lecture josh receives from his dad in the pouring rain to the visit from his teacher at the chicago tournament which comes toward the end of the show but amongst the competition and drama there are some nice comic scenes from vinnie s trash talking against the others in the park to the scene where the all the parents are literally locked up away from their kids during a tournament because they are so obnoxious to the humorous appearance by william h macy when he offers to get josh s dad a tuna sandwich the climax comes in the huge chess championship at the end of the film where josh takes bruce and vinnie s teachings along with his own style of playing and faces off against another chess prodigy named jonathan jonathan is a boy i feel sorry for in the film playing since he was four years old all jonathan knows is chess and goes about life with a glazed expressionless look on his face perhaps this boy is proof of what living for a game can do to you especially when you cannot just be a kid the acting is terrific ben kingsley max pomeranc and joe mantegna give us a very touching and real performance in this film it s too bad that pomeranc did not act much since this film because he was a great little actor and very convincing a nice touch to the movie is the real black and white film clips of a very young bobby fischer talking about and playing chess with pomeranc narrating along it gives us a bit of the history of the world s greatest chess player and also gives us the implication that people were searching for a new chess hero to fill the void when bobby fischer vanished enter josh waitzkin searching for bobby fischer is one of those stand up and cheer films that is perfect fun for the whole family with some valuable lessons to be learned as well this is a movie you ll want to watch time and time again,positive
my six year old \( who has never been very excited about exercise \) really loves this dvd the routine is active fun and most importantly easy to learn other videos have simply left her frustrated when the routine was complicated or very little instruction was offered she completed the workout the first day and when she woke up the next morning she asked to do it again my 2 1 2 year old has a great time dancing with us as well,positive
i had the complete opposite experience with this workout than did the previous reviewer the combination of doing upper and lower body exercises simultaneously caused my heartrate to soar which caused symptoms of overtraining many people love this video but i just had a bad experience with it,negative
it is obvious that this movie is full of lies although i have not actually seen it i know this to be true because i have seen many discussions on the movie on the fox news channel \( god bless them \) the way he attacks poor mr heston is deplorable can t michael moore tell from the comments charlton made at the rallies that he doesn t have his faculties about him i am also unsure that mr heston even said the things that the movie shows him saying the ability of hollywood to manipulate and edit sound is truly amazing making it appear that my president \( heston \) is an uncaring babbling idiot by simply using his own words shame on you michael and as for the way he got the gun from the bank i agree with the other posters that the entire point of a bank giving away free guns is completely nullified by the fact that they didn t give him the gun the minute he walked into the bank bravo to those who figured that out also michael moore is fat take that pinkie,negative
the last american virgin was literally one of the worst movies i ve ever seen and that s saying a lot it s not a surprise no one from this film went on to any sort of stardom the writing was terrible the acting was terrible the direction was terrible the pacing was terrible the jokes were god awful etc even the girls weren t really that attractive \( with the huge 80s hair and bad fashion \) i mean what the hell was that fat ugly dorky girl with the glasses doing in this movie and even more perplexing why was our hero trying to lay her and why was our hero best friends with that jerk who kept screwing him over with the girl he was in love with they would be at each other s throats in one scene and then best friends in the next i would say that the only redeeming quality of this movie was the soundtrack but then they started repeating the same songs over and over again i guess the producers ran out of money to fund the rights to extra songs they played whip it twice shake it up at least three times and at last count just once like five times when once was certainly enough songs that i didn t know at the beginning of the movie i knew by heart word for word by the end to top it all off this movie had one of the worst most disastrous endings i ve ever seen i can maybe understand if this was a heartfelt coming of age drama but when you re doing a mindless teen sex comedy you don t end on a downer and depress the audience after all the hell our hero goes through he ends up driving home alone without the girl and still a virgin and then without any follow up or warning the credits start rolling i was like what the hell the only great thing about the movie is that i had a ball paying mst3k only no one was around to appreciate my witty sardonic remarks so i ll have to reproduce them here for your pleasure on arguing with your best friend over the love of your life hey i stalked her first on sparking up a romance with said girl remember our awkward conversation in my pizza mobile didn t that mean anything to you on declaring your love for said girl i ve loved you ever since i destroyed your bike just so you d talk to me on major operations not that big a deal real line \( referring to the girl s upcoming abortion \) hey it happens all the time it s not that big a deal my line yeah it s a simple coat hanger procedure \( and later \) real line i know dozens of girls who ve done it my line i ve helped all the gals in the neighborhood they call me dr abortion on nerds at parties man there s nothing cooler than sucking from a juice box with a straw aww yeah on fat girls inconsistent characterizations of real line you know i have to be home by a quarter to 12 \( a minute later \) you said you had drugs where are they my line i have to be home by midnight or my parents will kill me so fu k me in the a and let s do some blow before they come home on choose your mate carefully \( as our heroes scratch their balls after having sex with a promiscuous older woman \) nothing s funnier than getting gonorrhea eh folks skip this dreck and rent fast times at ridgemont high instead at least that one had phoebe cates,negative
i am an alice fan so this is far far from my favorite the first star i gave was simply because i love kate beckinsale and the movie isn t scary the other is because it would be enchanting for a 3 4 year old or another youngster that doesn t know anything about wonderland my 9 year old even got bored with this kate beackinsale plays the mother in the beginning and in 1999 she was much too young to be and definitely looked so she just didn t look well in this movie and everything looked so cheap and fake the story was changed in all the wrong places and too much was left out i would not recommend this i would recommend the 1999 american mini series of alice in wonderland it is my absolute favorite with martin short as the mad hatter and a long list of big names that one is fun for all ages,negative
statutory rape is not funny neither is bad acting or pretentious scripts \( well okay they are but unintentionally \) would have been sexy and funny if oscar was 18 oscar was not a pretentious ass oscar s stepmom was lena olin and oscar was played by topher grace gawd why can t i get paid to churn out mindless crap like this yes i could do this movie better i would dump the steady cam for starters aaah end pretentious crap movies just say no,negative
scrubs has been a model of consistency in its five seasons and to interrupt myself why aren t we anticipating season five instead of season four and boo on them for being so slow to bring the show out on dvd and season four is no exception i recently rewatched seasons 1 through 3 on dvd with my daughter and it really brought home just how great this series has been from the very beginning to the present if you visit boards there are always prognosticators who declare that it isn t as good as it used to be but i would be dishonest if i said that i detected any decline one thing i ve really enjoyed is that unlike situation comedies this one really does have an overall story arc and i really appreciate bill lawrence and co taking the time to reward fans of the show in this way the story in season four revolves largely around the very very gradual repair of the friendship between jd and elliott fans of the show know that at the end of season three jd utterly smitten by elliott had expressed his love for her causing her to break off her relationship with her boyfriend to be with jd no sooner had he done this however he once again felt trapped and almost immediately broke things off with her season four opens with her filled with hatred of him complicated by the fact that she and he are named co chief residents \( though there is wonderful confusion over the fact that the name plate on her door reads thanks to janitor chief resident and his misleadingly reads co chief resident causing many to imagine that she is over him \) some of my favorite visuals in the series are of jd and elliott wedged into their ultra tiny office barely large enough for the desk they face each other across of course eventually they patch things up but for the first season have no kind of romantic entanglement given the intensity of the events of the ends of season three any sort of getting together would certainly have ended with elliott murdering jd the season ends with carla and turk urging jd to move out and get a place of his own which leads to an interesting roommate situation in season five season four continued the scrubs tradition of having some very high profile guest stars this was marred somewhat by having the absolutely dreadful colin farrell on one episode an episode through which he drifted as if completely drunk or totally bored \( there have been very few bad episodes of scrubs but this episode ranks near the bottom \) the always delightful heather graham sparkled through several episodes earlier in the season matthew perry stopped by for an episode less interesting for his presence than for his being teamed with his father jonathan bennett perry a country singer best known to most people as the old spice sailor tara reid puts in another appearance as jd s terrible sometimes girlfriend while molly shannon is in another episode and julianna margulies of er appears in a couple of episodes the great tragedy with scrubs is that it remains something of a secret the only comedy better than scrubs in the past few years has been arrested development \( most fans of one show tend to be a fan of the other as well and the lead of each show appeared on the other zach braff as the producer of the girls with low self esteem series of videos on ar and jason bateman as a patient on scrubs \) and while it won a large number of awards its ratings were worse than scrubs this show has decent ratings but shockingly few awards how terrible shows like everybody loves raymond and the formerly good but now dull will and grace beat it out for awards is mystifying and how did it manage only one emmy nomination it was nominated for best comedy series but why wasn t zach braff nominated for best comic actor and john c mcginley and donald faison for best supporting actor in a comedy series and sarah chalke for best supporting actress in a comedy series how is that possible much ink has been spilt on how the 2006 emmy nominations have made less sense than any in memory \( lauren graham yet again not nominated though clearly the best comic actress on tv for at least five years and five vastly less talented women were nominated instead of her lost not nominated no nominations for veronica mars jason lee not nominated for my name is earl neither michael chiklis hugh laurie nor james gandolofini nominated for best actor while martin sheen who was barely appeared in this year s west wing while shows way way way way past their prime like will and grace and the west wing nominated and the list goes on \) but zach braff s failure to be nominated while charlie sheen and kevin james did is just one more reason not to take the emmys seriously at all at least the golden globes more or else get it right anyway awards aside and armed with the knowledge that the best shows are usually neglected by the emmys \( how many emmy nods did buffy get despite most of the nation s best tv critics passionately begging each year for it to get the recognition it deserved \) fans of the show will be delighted with season four and if you aren t a fan you should be but don t start with season four go back and do it right either buy or rent \( i recommend buying you ll want to watch this more than once \) season one then work your way forward many pleasurable hours will result,positive
i am big horror movie fan so this flick sat with me fairly well it was kind of cornie but with yvonne \( lily munster \) decarlo and a great actor in rod steiger it held my interest also throw in michael j pollard who always plays an off the wall character and i guess that is what keeps this movie afloat,negative
i got my movie sooner than expected it was in a new like condition very nice and thanks,positive
i recently had a baby boy and felt a little out of shape after having him \( ha \) i did a search on amazon and found this video i got it in 3 days and began right away my son works out with me every day and i couldn t be happier we both have fun doing the exercises which work my whole body and i use him for the weights i am also learning about my baby s development from the video it s educational and rewarding thanks mbbb,positive
this has 110 minutes of the 1995 concert performed at symphony hall birmingham also has 3 music videos don t pay the ferryman missing you separate tables,positive
i became a robson green fan when i saw the first season of wire in the blood since then i have read the books and watched green in his other crime series touching evil if you like to watch films about police solving serial killer crimes you will enjoy this the crimes are shocking the denouement is interesting and at the heart of the story is the developing relationship between dr tony hill \( green \) and the police woman with whom he works these crimes,positive
do not buy great movie bad studio it has been announced that new line is replacing peter jackson as the director of the hobbit the only way to stop this injustice is to hit them were it hurts the wallet do not buy or see anything new line till the hobbit is returned to its rightful director,negative
