review	labels
my boyfriend and i went to this movie we both hated it it was really pathetic perhaps the fact that we actually know men who are engineers and physicsts who are like this is part of it yeah there are people who cannot interact with women or people it is pathetic i would feel sorry for anywoman dating this man or any man like this because they lack confidence and are so hard to deal with low self esteem do you want to see a pathetic portion of the population yeah this is them there are actually people like this perhaps it is funny but just do not be around one of these people in reality it is a painful reminder of how screwed up they are not all men are virgins like this man but some might as well be because they have no clue about women they do not know how to open a door or hold a hand	negative
this movie is funny and by being so bold in so many ways is refreshing it presents realistic characters without worrying about offending people by presenting sterotypes it takes the time to develope the story effectively without boring the audience it is a long movie but it moves at a great and effective pace it is full of laughs joe pesci is one of the best comic actors of all time i don t think that anyone else could have pulled of the part of vinny nearly as well marisa was great as well and it was hard to find a performance that was less than great the writing and directing two things that often get overlooked was wonderful the only weakness the case is a little fantastic it is hard to believe the coincidences in the movie that lead to the boys being accused of the crime of course movie plots don t have to make perfect sense but this stretches it though i usually don t like excessive foul language this movie uses it in a funny way i guess it wouldn t work without it but don t be mistaken it has a lot of bad language don t let kids under 17 watch it without supervision	positive
this version wind and cloud the storm riders made in 2004 is not the same as the storm riders made in 1998 this dvd is a condensed version of a tv series packaged by tai seng it is full screen and was made for tv it is pretty disjointed as it was condensed into 2 hours from 30 hours most people doing the reviews for this dvd is confusing everyone writing positive reviews for the 1998 film staring aaron kwok and ekin chen	negative
so what kind of movie is this from the director of i know what you did last summer it s basically another installment of the same genre with a similar set up and similar function deep down venom is just another teen slasher movie they rode into this film with the same clich d scares a young group of teens a psycho killer and a traditional ending so is it worth seeing that i can t completely answer for you if you like more of the same old then it s probably going to be a blast the filmmakers were smart enough to throw in a few thrilling moments among the mundane overused plot i found some parts to be slightly unpredictable and they did a good job detailing some suspenseful moments near the third act of the film the voodoo element allowed for some additional surprises and kept the killer from being simply an unstoppable evil force but individually do the separate factors of this film combine to make a masterpiece quite frankly in my opinion at least no let s take a look at some of them acting well done well directed too i might add the acting is realistic to a degree and brings us into the film the actors responded \( for the most part \) realistically to the story line and i think that this was set up nicely the major issue here was the persistence in finding a gun when the killer is already dead not to mention a demon child of voodoo hoodoo lighting dim dark and mysterious the lighting definitely amplified the mood of this film combined with the swamp like location i think that it sets a perfect example of what a good location combined with good lighting can do make a relatively unattractive plot look beautiful special effects they set this up pretty well a few scenes made me cringe and i felt that the artists working on the film definitely put their hearts into it or bled them out for it the gore wasn t excessive but just right for a slasher film and props to the director for making that call my only qualm with this is that they used the standard halloween stage blood which is just basically a thick bright red liquid that looks nothing like blood despite its color a few of the actors squirm around in it only to look like they re rolling around in pizza sauce there are a few other tacky special effects including the last major one in the film the killer mr jangles enough said sounds like a dog i ll give the killer credit for being a good actor but the portrayal needed a lot of work the make up kicked it up a notch but the slow motion style jumps and action movie style stunts didn t do it justice the man looked like an athlete and moved like one not like a reincarnated being housing the souls of 13 evil spirits although i don t specifically know what that looks like i m sure they don t run like football players so what overall it s ok not something i d be dying to see and i m glad that i didn t run to the theatre to catch the first showing it has some good moments and some bad but doesn t really stand out from any normal hollywood production my recommendation it s ok i d rather go rent containment instead the first movie in a long time to completely blow my mind it s good to know that there is still some talent out there somewhere and that it still filters into the film world now and again	negative
this version bears very little resemblance to the book with a confusing story but at same time seems to expect that you have read the book to fill in the gaps of its story the book was a simple good story why did they abandon it and the characters so completely the sets and costumes are great but can the makers of such a bad film be trusted to have made them authenic for the period i have only watched the first disc but it be a while before i will be able to force myself to watch the others	negative
this product was a bad choice for me it was a poorly done product it was washed out the quality both audio and video was terrible it was not enjoyable to watch the packaging was cheap quality i should have known better pay more and get a nice set and a better product don t try and save a few dollars if you want something to enjoy paper sleeves make for a cheap copy	negative
this movie has the feel of a late night monster fest hosted by svengoolie or elvira i had no idea what this was about when i started watching it but by the end i wished i would have skipped it entirely the story starts off well with murders happening in an old factory by some mysterious monster \( that you don t see at first \) from there it goes downhill it felt like a low rent pet sematary i have never read the short story that this was based off of but i m sure that king made his scarier than this movie could ever be the best acting in the movie comes from brad dourif best known for his performance as billy bibbit in one flew over the cuckoo s nest and the voice of chucky the killer doll from child s play as an exterminator	negative
second straight to video sequel to 1995 s the substitute has part time mercenary part time substitute teacher treat williams taking over for a college professor who was brutally beaten by her juiced up jock students williams and his new team of operatives are out to uncover a steroid scandal linking the university s football team to a local mafia goon pretty good in a dumb saturday afternoon movie type of way but the third act is more cheesy and full of holes then well swiss cheese i guess	negative
this was my first yoga cd and i found it amazing i m addicted to it i still cant tell whether its challenging for advanced yogis but as a beginner i really enjoyed it it does not have all that gibberish spiritual blab on one extreme nor power yoga that seems to really be pseudoyoga on the other extreme however this cd is just clear and to the point with good instruction excellent demonstration and fantastic sound tracks eric s voice is soothing the instructions are clear and the crew is great the length is convenient 45 minutes and music is hypnotic the more i use it the more i feel stronger increase flexibility breathe more calmly and improve my posture in other words dont hesitate just get it	positive
this dvd contains all of the original ben stiller show episodes plus an extra un aired episode the show was not only far ahead of its time but also timeless as is evidenced by stiller s subsequent successful movie roles that drew from many of the characters from the tv series for anyone who was a fan of the tv series or stiller s movies this dvd is a must	positive
paycheck is a disappointing and sometimes frustrating film because it clumsily toys with a number of potentially brilliant ideas without really knowing what to do with them these key concepts come courtesy of philip k dick via his original short story though the film poorly represents the themes and conceits that have made his stories into unforgettable classics as a thriller paycheck depends upon our identification with its imperiled hero but the movie is never able to make us truly care about ben affleck s michael jennings or his fragile state of mind and that s something dick would have found unforgivable only uma thurman really earns her paycheck here the premise is high concept and the prophetic threat is revealed to be of apocalyptic proportion but paycheck is never more than a pedestrian action film spun from chains of meaningless chase sequences and flat fight scenes the future world created by john woo isn t nearly as engaging or convincing as say the captivating science fiction setting crafted by stephen spielberg for another high profile dick adaptation minority report for paycheck the comparison is not flattering sadly woo can t even keep himself from forcing his own creative preoccupations into the film and a resulting motorcycle chase sequence is outright uninspired and may represent the film s low some scenes are enjoyable and there are fleeting flashes of wit and excitement but much of what unfolds seems inappropriately conceived or placed paycheck isn t a smart film and what s more it sometimes assumes that its audience isn t even paying attention as a result the film never comes close to living up to its potential the material and the audience deserve better unfortunately paycheck is forgettable fare and truly it is without any real payoff brian a dixon revelation magazin	negative
there are just some trilogy s that should not be made and the wild things trilogy is one of them this is not really a trilogy per se since each of the films carries with it the same story with the same twists if you have seen the first you have basically seen each of the sequels except the sequels are both much worse take out the big name actors and make a direct to dvd release and you have wild things diamonds in the rough i am sure you all know the story by now but here is a brief synopsis things get steamy in blue bay florida when marie a 17 year old beauty gets caught in a tangle of deceit and double crossing after meeting the promiscuous elena the new girl at school will they get away with the perfect crime or is someone else behind this scheme if you have seen one of the wild things films you have seen them all this film lacks the quality of the original mainly because we already know the twists and turns to come this disc does look great and sounds pretty good but the film takes away from the overall dvd presentation if you want your wild things fix the original version is the one to watch	negative
i bought this movie for my husband because its one of his faves when we received it we found out it was a blu ray edition and our dvd player doesn t accept blu ray dvd s so i basically bought a movie i can t watch it should have been put in the description that this a blu ray edition for those of us who don t have blu ray compatible dvd players	negative
agree that it was beautifully filmed but there must have been a great deal lost in the translation	negative
flight from death is a must see documentary i saw it three times since i ve received the dvd last week and each time i discover new aspects images are beautiful and the commentary \( narrated by gabriel byrne \) is just outstanding before seeing it i was a little bit anxious to see how they can translate in a documentary the rather complex thought of ernest becker as a reader of becker s books for many years i can tell that patrick sean and greg bennick had done a fantastic job each important parts of becker s understanding of the impact of death anxiety on human behavior are explored and very well explained i understand now why this documentary won seven prizes please do not hesitate to buy this dvd you won t regret it	positive
this movie is really cute fluffy and not too deep but really funny meg ryan is in rare form i love the scene at the sidewalk cafe	positive
i have tried for years years to get it i still don t this being the one bergman film i seem never to get around to seeing i made sure i saw it this time a bergman retrospective my local art house theatre well least i sat thru it during the show no less than 5 people got up just walked out so i guess it s not just me i personally found it to be mediocre at best i don t get why folks think this is such an incredible film the storyline is just so banal as are the continuous close ups of faces centered mid screen dated to say the least i don t think it holds up period i have said it before i still believe that if you want to see what bergman was attempting thru out his career go see interiors by woody allen he does bergman better than bergman and don t even get me started on liv ulman ugh	negative
the first was one of the best thrillers ever with clever suspence good characters decent acting and awesome effects this one is meh why must you make a sequel to a huge success hit and turn the franchise into a straight to video series what s the bloody point now there are some good parts the rooms are pretty nice and the musice score is decent but you know that doesn t even save it this movie is a annoying pointless and downright piece of crap that only kids can easily love it is so un intelligent it really makes you wanna puke the characters are nothing but cardboard cut outs i don t even know them well all they do is scream run around in the cube rooms and cannot keep their mouths shut i also really hate the effects in this one as well they felt like they were over used there is even a scene where a guy gets cut into peices and look how badly done it was the direction is ok but when it comes to adding wierdness it s too much i don t understand the story there s a strange sex scene which a cube movie does not need cube is about suspence this one is just about adding too much effects a four dimensional cube and trying to make itself look better than the first one you don t need that stuff if you wanted to make a sequel better than the first add something original don t take itself too seriously and make sure it stays true to the original but no you just had to add all this unoiriginal time crap and have alot of special effects taking over and even a sex scene which is not cool because if it s a cube movie you don t need nudity overall if you wanna kill off some time by watching this crap go ahead i know you like watching people getting killed in unoriginal ways and watching sex scenes if you re a fan of cube dont bother acting 3 10 ugh don t get me started these actors have bad acting skills and i hope they die gore factor 4 10 cgi gore come on t a 1 10 a cube movie doesn t need nudity and they don t know that because they don t know cube direction 7 10 andrzej sekula did have some visual eye in some parts i did enjoy a few scenes and i dug the rooms but you know i can t say he s a great director he turned the franchise with straight to video written all over it bottom line if you wanna watch go ahead then you ll be sorry this movie is just sad it doesn t try anything to impress you because it s idiotic lets hope andrzej sekula learned his lesson and should never do a sequel to an impressive indipendent film again	negative
this is without a doubt one of harrison fords greatest moments an incredible film with some of the best visual effects i ve ever seen very dramatic with a lot of suspense a very well written plot and an all star cast make this a very enjoyable experience to view a film you will want to see again and again action mystery drama thriller there are a lot of goofs in this film if you are into looking for such but they don t in any way detract from the overal quality of this very well done suspense drama i highly recommend it	positive
i don t often watch foreign films the reason being as an american i don t feel that i can ever fully grasp the cultural and linguistic subtleties needed to truly understand and enjoy these works french spanish german etc regardless of nationality genre or time period they generally leave me cold with that in mind i went into this with no doubts as to the film s greatness but again didn t think as an american i would be able to see it as the situational nuances would be lost on me as it turned out i was wrong and found a sublime masterpiece that went down easily and didn t seem obtuse or foreign the experience could best be likened to watching the graduate as you find yourself viewing seemingly mundane events and conversations but the subtle turns in those events and words speak of such depth and gravity that you feel almost driven to your knees by the masterwork that you are watching i won t recap the storyline or discuss details of the movie itself i just wanted to say that i went into this skeptical expecting to find a picture that i couldn t relate to but what i found was an immediate compelling and moving work that speaks volumes of the human condition	positive
corny science fiction less favorite of mine not even in the top 10 afi took the idea on a better approache of this movie about a boy robot	negative
i really enjoyed this movie its not one of the best and a little cheesy but easy to watch and one of the funniest films ive seen him in just a shame he never got to show us what a good actor he could have been	positive
this was our first bob dvd and maybe i just chose wrong my son waited for the theme song the whole time and it never played maybe that is the norm this whole thing is kinda strange my son likes it but doesn t love it i simply should have researched more	negative
do not buy this dvd as it is a total waste of money joe walsh can be heard on a much better dvd with eagles farewell 1 melbourne au this dvd does not have dts 5 1 audio format as advertised	negative
i bought the dvd hoping to see one skit the funniest one my family had ever seen on snl we had it recorded on vhs many many years ago and somehow lost it but we would sit and laugh until we cried watching the skit where phil played the drill sargeant who came up with nicknames for his new recruits smiling laughing joking around man man who reminds me of my doggie hair head i thought for sure that the funniest skit in all of snl history would be on there but no it was just a 20 second clip i was so disappointed and it was quite surprising to see some of the skits they chose to show in their entirety they just weren t funny on a positive note there was a serious song and dance number at the very end of the dvd that was so sweet it brought me to tears and the bonus featuring phil s audition was quite interesting but overall i don t recommend it	negative
i found this to be a absurd movie it just has alot of things in it that are just too far fetched and the plot itself wasn t a strong one at that to me it just seemed that it was trying to be a slapstick pirate movie and it just didn t work it tried to be a movie that all the family could watch and it didn t work it tried to be a disaster movie and it didn t work it tried to be a drama and again it didn t work i got a few chuckles out of it it held my interest for maybe the 45 minutes to an hour that i watched it but it was just sloppy and uneven and the best thing was watching most of the pirates in drag at the beginning	negative
this is an outstanding documentary of the campaign team that changed presidential campaigning one does not need to love the results of these changes \( i personally believe that this campaign was the beginning of the end of democracy as we know it even as i marveled at the talent and loved the outcome of the election \) to appreciate how clinton s 1992 campaign as seen in this film changed the american political world war room should be seen along with more recent documentaries \( like for example staffers 04 \) to see the difference between a campaign that used techniques to achieve a goal and campaigns that use the same techniques as the goal \( to be elected rather than to govern \) hopefully it will encourage you to do what you can to return political campaigns to discussions of ideas rather than the useless mind numbing dumbing down assessments of candidate traits \( like character or integrity \) we seem to have resorted to in the past ten years	positive
bad bad bad worst villan worst plot worst actors worst song nothing was good about it	negative
18th century opera dressed in 20th century clothe not my cup of tea	negative
i only watched this because joseph d onofrio is in it this movie is totall genious though	positive
just today i randomly selected a movie that movie was henry i had never heard of it before and i figured that i was in for your average run of the mill low budget slasher flick though it is low budget it is by no means your ordinary serial killer movie in fact the gritty film and minimalist effects only adds to the stark realism of this nightmarish character study meet henry a very quiet and serene man with vacant and staring eyes as well as a calm disposition watch as he goes to work watch as he hits the bar with his buddy otis and watch as he calmly and systematically butchers random people this film does not exploit the violence though it is very frank and direct treating it as though henry were doing nothing more than cleaning the dishes or taking a stroll in the park this movie is a lot of things and when it was all over i just had to sit back and take a few breaths have a cigarette and try to gauge my reaction \( s \) i was surprised to note that while this film is disturbing it is also pretty funny in some parts though only funny in the blackest sense of the term there is no social commentary in this movie nor does it provide any closure the dvd is great awesome extras including fragmented interviews with the genuine serial killer henry lee lucas awaiting lethal injection on death row very fascinating	positive
the story of alice in wonderland was controversial from the moment that the reverend charles lutwidge dodgson aka lewis carroll wrote it some took the story as horror rather than a childhood fantasy others consider alice s journey as a trip into or through insanity for better or worse disney did capture many of these elements and the same criticisms of the books that form the basis of this film apply to the film however there are also those who loved the books and loved the film normally i recommend disney classis without reservations in the case of this movie i will keep a couple of provisos alice is a young girl bored by her lessons as the length of the lessons grows alice soon drifts off until a white rabbit passes by muttering to himself that he is late alice follows the white rabbit and falls into a rabbit hole that seems to fall forever luckily for alice her dress opens out into a kind of parachute and slows her descent once at the bottom of the hole alice discovers a door into which she is unable to pass because the door is too small however there is a vial labeled drink me that alice discovers makes her small enough to go through the door alice is soon on her way into a series of surreal adventures that are in the best tradition of adult animation indeed alice might have worked better as an adult story given the number of references to adult vices and frailties throughout the film even the fundamental basis of alice s journey through wonderland owes as much to psychological references as it does childhood fantasies the ending of alice s journey in particular is quite frightening especially to younger children embodying all that can be horrible in nightmares i remember seeing alice in wonderland as a child and i remember i thought the ending was scary and i was relieved when alice was able to escape back to the normal world given that this film is well over fifty years old i was disturbed by the smoking caterpillar if for no other reason than our current knowledge of what smoking does the smoke did negatively affect alice as it made her cough perhaps there is an object lesson for children here while some consider many of the references to allude to drugs i think that is a modern interpretation i think eating or drinking items to get larger or smaller was merely a convenient plot device for the author rather than an allegory for drug use remember that this story was first published in 1869 i believe this film is excessively criticized by those who do not like its style and the post era associations with negative elements that were never intended by the original author and by disney for all these provisos this film is excellent it matches fantasia in its surreal visions and the construct and tying together of the individual stories is superb the animation is marvelous as well readily illustrating the vision of alice s journey this movie is one of those rare disney films that i am unable to recommend to all viewers whether you will enjoy this film is strictly a matter of personal taste if you enjoy animation oriented toward adults then you may find this animation a treat if you are open minded about the story and consider when the story was written and animated you may also find that you enjoy it i do recommend this movie for slightly older children perhaps 8 and above considering some of the disturbing images good luck	positive
this movie ended where tyrese gibson and meagan good meet up again in mexico but heck they are both fugitives hiding from the law how is this a proper happy ending although i will admit meagan good is a fine looking young lady just knowing that she was in this film got me to want to watch it however i don t understand the appeal of these kinds of films violent black gangsta films with lots of foul language gun play and just bad tempered attitudes even that music sounds like it would stir up hatred and provoke violence and harm to anyone just passing by i wish people would get rid of that what are you looking at mentality that just seems to encourage fear to innocent people just passing by my wife is asian and her older sister married an hispanic guy we go to their house every thanksgiving and christmas nothing makes my holidays more depressing than to have to go over to his house and have to watch these violent gangsta movies with his kids i m trying to teach my kids to not have any prejudices of other races but these kinds of films make the black race look bad there wasn t very many positive messages in this movie and if black people are so offended by the use of the n word then why do they keep using it themselves if it s such an offensive term then they need to stop using it themselves these kinds of movies promote and glorify the ugly side of being black in the big city black people need to do more movies with more positive themes we gotta work together if we re going to diminish our black and white prejudices i wish my brother in law would stop having this kind of crap on his tv when i have my children over it s hard to talk to him about it especially when he thinks there is nothing wrong with our kids watching these kinds of films what s more it s hard to reason with someone that has to use the f word in every sentence i m really beginning to struggle with my prejudices within my own family	negative
wow what more can i say just watching this was an absolutely extraordinary experience this is a behind the scenes look at photography it gets you up close and personal with the photographers and lets you know what is involved in trying to capture the shot of a lifetime i own many national geographic books but you won t be able to appreciate what goes into each photograph without watching this dvd even those who are not interested in photography will be able to appreciate it	positive
this reveals a great deal about vietnam and the 1960 s should be prized by students of kennedy johnson and our military history in the nuclear age	positive
firstly i must say how much i dislike jennifer lopez so attempting to watch this movie has been a struggle since it was first released however i decided to brave it out for the sake of ralph fiennes lopez plays a maid who falls for a guy who has loads of money \( fiennes who is miscast really \) he thinks she is a guest in the hotel she plays along so she lies about herself for the rest of the movie and when all is revealed it comes to a ridiculous ending there s not much else to say to this cinderella movie except maybe that it s not funny lopez isn t a great actress she and fienness have about as much chemistry as a toothbrush in a toiletbowl	negative
i think woody allen is the best director currently in the business and i believe his serious themed movies are the reason he excells at making us look at ourselves if i m not mistaken interiors was his first venture into dramatic movies for having led the way this movie is noteworthy however it is also exemplary in helping define the genre of the woody allen movie it defines the woody allen film by showing us what it is not woody allen s greatness is in being able to let us take a critical look at ourselves his characters have faults that we share whatever passions that we have fallen prey to we see them in a new light through allen s masterful script and direction the problem with interiors is that most of us could not relate to the problems that the characters in interiors have many of them belong under the category of mental illness while others are taken too far to the extreme to be relevant to us woody was on the right track but he was overly influenced by ingar bergman allen s own style quickly emerged after this movie and we have been the better for it taken in its own right interiors is an above average movie the acting is excellent and the mood of the movie is very tense in a somber manner the movie is simply overwhelming and we are left wondering who would ever have been so deranged as to have married into this mess these people deserve themselves and that is an observation that applies to no other woody allen cast \( with the bumbling exception of the cast of what s new pussycat \) woody allen took a turn towards drama and hit a speed bump on the way fortunately he learned from his experience	positive
the best cleopatra that the movies has ever produced be it in the scenario as well as the performance of an actress in the part so many came before and so many after elizabeth taylor however to me cleopatra will always be elizabeth taylor a mega movie with fantastic costumes and acting is a classic in historic movies if you are history lover you should have this movie in your collection	positive
i recently had a baby boy and felt a little out of shape after having him \( ha \) i did a search on amazon and found this video i got it in 3 days and began right away my son works out with me every day and i couldn t be happier we both have fun doing the exercises which work my whole body and i use him for the weights i am also learning about my baby s development from the video it s educational and rewarding thanks mbbb	positive
what a great idea to make a documentary of violinist hilary hahn traveling around the world and concertizing undoubtedly at the top of her profession hahn never fails to amaze with her unmistakably gorgeous tone enviable precision and brilliant musicality this dvd portrait includes personal footage of hahn backstage at the philharmonie in berlin as well as a tour at the curtis institute a recording session at abbey road studios and a trip to hong kong in an age of music commercialism hahn is refreshingly real and self deprecating included on this dvd are excerpts from the korngold concerto mozart sonata for piano and violin in g major the lark ascending by vaughan williams chaconne from partita in d minor by bach and the paganini concerto no 1 on the menu there is additional concerto footage which includes the korngold concerto and mozart sonata in their entirety thank goodness because there s nothing more aggravating than replaying excerpts if for nothing else buy the dvd for these complete live recordings because they are absolutely sublime the outer movements of the korngold sound a lot like film music which the classical music lover may or may not like but the second movement is incredibly beautiful and highly recommended the mozart sonata is also very well played but this is nothing new as hahn has already released a recording of this this dvd is important because it contains video footage of hahn performing the only other dvd where you can find her playing is the last night of the proms in which she plays the mozart concerto no 4 in d major and presto from sonata no 1 by bach but the sound quality is somewhat lacking and certainly doesn t do justice to hahn	positive
this dvd version of the movie looks great and is very enjoyable hayley mills is her usual irrepressible self and the supporting cast is top notch the feline actor in particular \) i don t quite understand the anger from some other reviewers about the fullscreen format it didn t bother me at all disappointment i could understand but this kind of vitriol it s still a very watchable and enjoyable film for all ages and i found it a refreshing change from the dumbed down kid s movies they tend to make these days adults will enjoy the suspenseful story retro style and feline antics just as much as kids will i d skip the remake and get the original	positive
i had heard a lot about how funny margaret cho was and finally got a chance to watch her video i find her way overrated she does have some funny stuff she s got a particular knack for doing impressions and there s some other genuinely funny material however the funny stuff was diluted by the greater volume of material that was clearly just pandering to the audience she does a lot of vulgar material homosexual oriented jokes etc that are clearly just there for the outlaw value and she often descends in to abject preaching on topics that seem to either just be things that she s personally bitter about or are designed to ingratiate her to her fan base it s just not funny	negative
this dvd is great heck it has the nickel on the cover anyways this dvd has a bonus feature of mac s amazing three point flurry vs san antonio earlier this season in its entirety they used the tnt broadcast a must have just for that alone it also has franchise s game winner during opening night fisher s 0 4 shot wade s heroics and of course the classic endings like rik smit s buzzer beater vs the magic in 1995 larry bird s game winners and can t forget about the best one of them all mj s final shot in 1998 another bonus feature is all of the recent buzzer beaters from horry carter iverson and marbury	positive
this dvd was a waste of money and a waste of time it s unauthorized by muse so therefore there were no interviews no live footage and none of their music was included they interviewed people who had never even met the band i learned nothing new from watching it don t waste your money	negative
my six year old \( who has never been very excited about exercise \) really loves this dvd the routine is active fun and most importantly easy to learn other videos have simply left her frustrated when the routine was complicated or very little instruction was offered she completed the workout the first day and when she woke up the next morning she asked to do it again my 2 1 2 year old has a great time dancing with us as well	positive
plot summary a man without a memory found floating in the mediterranean sea searches for his identity discovering along the way pieces to the puzzle that ultimately paint him as a highly trained government assassin reason for the rating violence and some language based on the robert ludlum authored book by the same name the bourne identity is part action flick part stylized thriller in his first role as an erstwhile action hero matt damon shines as bourne imbuing the character with both an appropriate edginess and a comfortable in his own skin even though he doesn t know who he is ease as the story opens bourne is pulled out of the mediterranean sea and treated for suspicious bullet wounds by the crew of an italian fishing boat the hey this is a story about espionage theme is introduced early as a crew member removes a tiny implant from bourne that displays what we later learn is a swiss bank account number upon finding and opening the safe deposit box bourne discovers multiple passports \( including one with the name jason bourne \) a variety of foreign currency and a gun he then begins his search to uncover his true identity and until now so does the audience if there is one misstep in the bourne identity it may be the fact that early scenes involving the cia and the agency s frantic attempts to track him down give audience members the answer to bourne s identity far earlier than bourne himself at this point the film becomes more of a how will he survive thriller rather than a who am i mystery a love interest of sorts \( played nicely by run lola run actress franka potente \) gives bourne a partner in crime to play off of for much of the movie but her role seems more of a plot contrivance rather than a reasonable or logical plot development an implied \( off screen \) love scene for the two is just as implausible as it is brief but doesn t detract too much from the action the most interesting \( and morally significant \) moment in the film comes when bourne finally remembers who he is as well as the mission he was on through this pivotal flashback \( and some foreshadowing that finally makes sense \) we learn that the highly trained killing machine isn t capable of pulling the trigger upon seeing his assassination target s children in the room with him bourne s hesitation nearly costs him his life and sets the course for the film s premise as he is shot falling into the mediterranean sea smartly directed the bourne identity is fast paced without feeling rushed the cinematographer paints the european setting in shades of grays and yellows giving the movie a unique noir like look that fits well with the drama as an action film decorated with whodunit sensibilities this film is a winner for older teens and adults nappaland com recommends ignore the plot contrivances and just enjoy the ride the bourne identity is a worthy discovery after the show if members of your family choose to view this movie use these questions to spark discussion about it afterward what do you think prompted jason bourne to pause when he was preparing to shoot his assassination target on the yacht what does this say about bourne s moral compass how would you feel if you suddenly couldn t remember who you were what actions would you take to discover your identity when faced with the horror of who he really is and what he has done jason bourne longs for a chance to erase his past and start his life anew when have you felt that way how can a relationship with jesus give us a second chance in the truest sense s	positive
i was so disappointed in this film the only reason i gave it 2 stars is because of the heart and soul terrance howard put into his acting i love terrance he is an outstanding actor but seeing him playing a pimp was just embarrassing he did an excellent job with the acting but i would have much rather seen him portraying marvin gaye call me naive but is pimping still actually going on in memphis tennessee in this day and time and did terrance howard give ludacris character a cassette tape to listen to not a cd a tape i probably would have flushed it down the toilet too and the hook to that song you know it s hard out here for a pimp ya think with prostitution being illegal in the state of tennessee and all i found myself cringing and sliding down in my seat in the theatre when she began to sing because i was so embarrassed don t get me wrong i love my black people but sometimes when we get a chance to make a major motion picture we just don t quite bring it do we the cookout how high girl 6 woo kingdom come now we can add hustle and flow to the list i m glad terrance howard redeemed himself in crash do yourself a favor and pass on this one	negative
george clooney and quentin tarantino have got to be two of the worst actors of all time it s sheer agony to watch these nerds pretend to be macho tough guys this whole flick is akin to getting a gift wrapped package wrapped in the fanciest wrapping paper problem is as is often the case with tarantino and robert rodriguez ain t nothin inside the package get it these guys like the worst movies and have managed to become the makers of some of the worst movies ever the word shallow comes to mind there is nothing there and i doubt that there ever will be however having said that i must give credit where credit is due juliette lewis the talented juliette lewis is terrific as usual good to see harvey keitel do his thing same goes for fred williamson the rarely seen michael parks \( this guy by the way made some terrific country type records back in the 60 s and we wish he d do more he s up there with merle haggard in my humble opinion \) and last but not least the beautiful salma hayek is also in this although she hardly does enough she still had the curves back then in addition to the above we could have done without all the obvious and crappy cgi effects at the end the stuff just doesn t work never did by the way the documentary full tilt boogie is way better than the main feature	negative
with the all star lineup this movie had i would ve thought that they could be better utilized than a story on the gov of lousiana this could have been a really good gangster flick all the people were avaialable sean penn instead of all his hand waving and droning on and on about something i really could not follow could have put his skills onto something better this movie is a complete waste of talent money you name it	negative
five stars for the movie one star for this dvd because it is missing the key scene when clara talks to her parents in their bedroom after marty drops her off the dvd cuts from clara putting her key in the door to marty walking to the bus stop why the scene is cut i haven t a clue	negative
i m not sure what compelled me to seek out americano written and directed by kevin noland it s not as if i was dying to check up on the career of joshua jackson a star of tv s dawson s creek perhaps i was intrigued by dennis hopper s inclusion in such a small scale production i mean the man is always interesting even when his material is less than stellar here however the lure for him seems to have been his daughter ruthanna who has a supporting role and serves as a producer on this film maybe it was international star leonor varela a beauty who is surely one good role away from making it big in america most likely though it was the idea of seeing the movie as a travelogue of spain with great scenery bull fights hemingway hard drinking and partying the running of the bulls the atmosphere alone might have made intriguing viewing however i am going to be rather hard in my assessment of this film i think noland has talent and i look forward to other works the film is photographed well and has good performances my problem stems from the fact that there is absolutely no drama in this familiar coming of age story with an astounding lack of real character insight this little production about characters at a crossroads falls absolutely flat the setup is simple as recent college graduates jackson and two pals \( who bicker comically \) are spending the last few days of their vacation in spain before jackson must return to the real world and a new job facing the eternal struggles between childhood and adulthood work and independence freedom and monotony dreams and reality jackson falls into lust with a local played by varela should he ditch it all for this worldwind romance should he abandon responsibility for a life of leisure should he stay in spain these are legitimate questions and a legitimate albeit familiar story path what makes americano so tedious and uninvolving however is that the film doesn t allow you to know its characters a character study with no genuine character development seems a hard concept to pull off and americano doesn t succeed in doing anything remotely deeper than the superficial presentation of friends on vacation we never know anything about jackson s job or life in america or his dreams passions interests etc aside from this fleeting romance sure the film goes through the requisite motions jackson writes pretentious poetry and talks to statues of hemingway what else would you expect in spain if he has artistic aspirations however the screenplay surely never develops this lacking any real guidance as to what jackson envisions for his life i simply fell into the camp of who cares there are plenty of authentic moments in the depiction of spanish culture dennis hopper s role however as a club host is a complete misfire ultimately though my genuine disinterest in the film comes from a screenplay that asks me to care but never goes beneath the surface for emotional truth and character depth sure jackson s at a crossroads but lacking any understanding of what he wants it made no difference to me what he chose sorry but that s a big problem when it is your film s central theme kgharris 02 07	negative
