review,labels
do not buy this product it is incredibly slow by far the slowest usb drive out of the dozen or so that i ve used it handles small numbers of large files rather well but it immediately chokes whenever faced with a large quantity of small files i attempted to copy 50mb \( 1500 files 800 directories \) to the disk and it took almost 30 minutes to complete the copy that s roughly 27k second deleting the files was painful as well taking at least 15 minutes to delete everything for kicks i popped in an old 128 mb kingston drive and was able to copy the same set of files to it in under 30 seconds and the delete took under 15 seconds bottom line is don t be fooled by the drive s small physical size large capacity and price point it simply doesn t perform,negative
if only other computer products were this easy to set up and use highly recommend this product,positive
this product is really what i expected it to be it has a very clear display with a high resolution for a 4 inch screen the stereo sound is really good and it has a long lasting battery buttons are easy to use i tried recording from the television and it is also satisfying i had no problem about any divx or xvid video type i really enjoy watching films with cowon a2,positive
theis is a small manuverable mouse i especially like it for playing games since it is very quick i had one before and i would buy another if this one quits,positive
i needed a replacement receiver for a fairly modest home theater system i wanted a bare bones 5 1 system \( no 6 1 7 1 1kw audio power satellite radio capable etc \) i only use the receiver as an audio switch and let the tv handle video source selection reviewers of the sherwood rd 6500 liked the audio but thought the set up a little confusing being a retired electrical engineer that did not concern me the price was certainly right about the cheapest thing around \( at \) i bought the unit and have been completely satisfied i would have given it five stars but heck nobody s perfect i had no problem with the setup procedure and liked the audio quality \( full disclosure my ears are 79 years old \) the unit has one optical digital one coax digital and several a v inputs the remote lets you pick video 1 3 cd tuner and aux inputs you tell the system which audio source to use for each of these one time and it remembers i liked the way the front panel display tells you whether a full surround signal is present i was surprised to find how many premium hd movie channels do not always broadcast in full surround and not always in hd either i also liked the fact that one button on the remote cycles a test tone to all six speakers so you can quickly balance them on the negative side i like other reviewers bemoaned the lack of a switched power outlet since a powered sub woofer is required,positive
this is one of the best in its class for the low price quick and responsive and very convenient for a frequent web browser the back and forward buttons on it work like a charm and are perfect for the web,positive
one of the few of these type of items available on the market i bought it with great trepidation after reading all the reviews i had received some free drives from newegg \( seagate \) and needed to house them this was a no brainer set up the utility found it immediately without me having to mess around with turning virus protection or firewalls off \( xp pro sp2 \) the firmware was one rev prior so i updated it absolutely smooth as silk reformatted the drives i chose the raid 1 option and ext3 format i like the fact that you can specify raid size and the leftover is formatted as striped volume the drive is fairly solid the fan is not very noisy the front slide up access door is a little kludgy good user interface i was also surprised with the speed of transfer especially having chosen raid and ext3 the only thing i can never get to work and it is 100 my lack of knowledge is the email alerts i couldn t get infrant to do it and same with this one as an aside i love amazon and newegg great retailers both of them,positive
the machine does fine for quick cleaning of your cd s dvd s i can t give a complete review of the product because i only tried to repair 1 dvd and it did not repair it,negative
tried this with two different computers using windows vista got this message one of the usb devices attached to this computer has malfunctioned and windows does not recognize it the mini disk that came with it was no help no response from tiger direct went to radio shack and got one it works,negative
agree with the prior message i was duped into thinking 10 vhs tapes were being sold don t order this,negative
very very not user friendly no instruction to install worked after it got installed but doesnt work with the wireless internet in my house decided to resell it could be its only because i m apple illeterate,negative
price reflects quality poor sound quality no features not that easy to use don t waste your mone,negative
this works perfectly and it is built very well my picture looks great and sound is also great,positive
i thought i was getting a terrific deal on 6 ink tanks they look exactly the same as those that came with the printer and those that are packaged individually but when i later bought a one off replacement not custom tank i noticed the ink level bar on the printer lcd was not only full but also longer than the other bars if the custom tanks hold only about half the ink this isn t the bargin it appears,negative
i bought one for a relative last christmas saw how convenient and easy it was to program so i bought one for myself this march it works just great the setup software programs the 670 easily and the logitech remote replaces the remotes for a hdtv a dvd home theater a v receiver a dishhd dvr receiver and a psyclone psc01 source selector one button click now setups all those devices to the right status for a particular entertainment activity i like the color screens and icons on the higher end logitech remotes but the discrete placement of buttons on the 670 is much more practical for me to use function wins forms this time round all is not rosy though added the sony ps3 to the entertainment arena the bluetooth requirements of the ps3 leaves it out of the ir rf remotes inner circle consider this if you need a combined solution for infra red rf as well as bluetooth devices \( the sony ps3 is deliberately left powered on so it is not an issue in this case \) fully backlit is a signifcant bonus none of the replaced remotes had adequate backlit features short version this cool tool really works and should satisfy most think out of the box though if you have a sony ps3 tied into your entertainment network click,positive
this product works great for my ibook g4 screen and also for cleaning off most smudges on the case although it seems like i m constantly getting new smudges on the screen don t expect it to get off the spots that build up on keyboard over time though mr clean magic eraser works well for that but only if you make sure to thoroughly squeeze the water out before use on your computer otherwise it may get in and ruin your keyboard,positive
unlike the first reviewer my experience with trigger finer has been a good one at first it took me awhile to figure out how to get the device to control the drums in impulse \( ableton live \) once i realized that each pad had to be set in order to have each tone mapped it was a breeeze i suspect that maybe the first reviewer as well as any midi newbie might have difficulty in that respects since it is not plug in play as m audio states it is program and play however once you get it programmed correctly it is effortless the htinkg is it is soo expandable and programmable it may be to its own detriment especaiily for peolle who are not fimiliar with mapping out midi controllers,positive
everything works fine except for two flaws in excel on the numpad the minus key actually toggles shift and the slash key acts as the alt key this is unacceptable i had a logitech keyboard also with all sorts of annoying little flaws which surfaced when playing games logitech has some great ideas and sleek looking products but they are plagued with small yet crucial technical shortcomings i will never buy logitech again,negative
if you are looking for an inexpensive ipod then i would recommend this,positive
we had this printer less than 6 months before the cartridge slider began to jam we would get an error message and then would have to reset the printer and reboot the computer to get it to work for a short while we finally ended up sending back the printer on their exchange program after i had to ask to speak to a supervisor \( the tech support wanted us to install a free ink cartridge when i had already installed several before contacting them \) we have had the replacement printer less than two months and are already experiencing problems again the ink cartridge is pooling ink under the cartridge rest area in a very heavy amount and the cartridge slider again has begun to jam tech support has had us clean the plastic tape that pulls the cartridge carrier back and forth and for now the unit is working we still haven t addressed the excessive ink leak which probably has something to do with the jamming problem i hope hp reviews comments on this website occasionally i would like them to know i have believed in their printers and used them successfully for years but my latest experience has caused me to reexamine that position also hp tech support is very difficult to deal with at best i talked to several overseas tech support reps that spoke almost unintelligible english i am one consumer willing to pay a little more for a product that is well supported hp are you listening,negative
i have had my handspring visor deluxe for 5 yes five years \( actually longer \) while i take decent care of it it has taken care of me my doctor has one too exactly like mine and we often talk about how perhaps they should be replaced but the darn thing is still working great and does everything we need it to i finally ordered a new pda with all the capabilities of my laptop and am passing this one on to someone else who needs it \( i m not selling it good karma \) down to business the handspring visor deluxe is not the creme de la creme anymore but in its day it was great product and if you don t need the bells and whistles \( or color display \) go for this totally flawless people often complain about the styli of other pdas no complaints here not only is it relatively comfortable it is stainless tipped with plastic on both ends \( doesn t break \) and it stays securely in place when you store it in the device i literally lost my original stylus just a few days ago the display is not as easy to read as the new super crisp glossy screens that are out now but if you need a basic device with a few bells and whistles that are thrown in for fun \( heck a good deal of the new ones don t have ir \) go for it and for the price i just saw it listed for on amazon \( 85 \) it s a total steal great product,positive
i have been happy with these phones i find no problem with the sound no static at all the only small thing i have noticed is that occasionally the sound echoes a little i do not understand the terrible reviews this phone is very usable,positive
i ve had hp and lexmark printers in the past this canon outshines both of the other brands it is super easy to install without any troubleshooting works like a charm the prints looks great,positive
the pci bus does not have the bandwidth to get you gigabit speed you will be very lucky if you can get 300 megabit speeds on a pci gigabit card even with jumbo frames your motherboard has two pci busses and sometimes has three depending on the chipset and the manufacturer the internal devices like the keyboard mouse floppy internal network usb firewire and more will be on one bus or the other bus and often both busses you will have to run sisoft sandra or pcitweak to figure out which of the devices are on which bus and experiment with which slot to plug this card into so the card can get all the pci bandwidth it can get but that will not be close to gigabit speed either best case on 33 mhz pci is 300 megabit even if you can find which pci bus has the fewest bandwidth consuming devices on it the 33 mhz pci busses in all consumer pcs cannot handle the bandwidth of this \( or any \) gigabit card anyway if you want true gigabit speed get a motherboard that has built in gigabit or get a motherboard with 66 mhz pci pci x \( not pci express \) 64 bit pci or similar but you re going to pay lots of money for that worse yet that built in gigabit interface might still be on a 33 mhz pci bus and always sharing bandwith giving you less than 300 megabit speed it probably shares with other devices so you have to do your homework,negative
i love this remote i was afraid that having a non tivo brand unit \( toshiba brand tivo unit \) would require lots of setup \( testing dozens of codes before finding the right one \) mine worked just as soon as i put batteries into the unit the buttons are quite intuitive i never used the user s manual yet a real winner an inexpensive replacement for the real unit,positive
this mouse has never let me down really works on most of the surfaces,positive
i recently bought my second of these the first had a digital tuner you had to get used to the feel after about a year of use one earphone went out the one i just bought has an analogue tuner and it is extremely hard to get any station other than the very high powered pop \( and around here country \) stations the tuner requires extremely small movements to move way up the dial i can t believe sony is charging 40 00 for this cheap piece of junk,negative
not so many words to talk about this item but let me tell you that now i always use my rino turned on in my car baterie drain its no more cash pain good things comes with a led \( small light \) that turns on with diferent colors \( red green yellow \) so you could know if your rino its turned on or of or disconected large cable \( for a car you could use youre rino in the back seat even conected in the front of the car \) bad things just a bad ending quality it looks like a adapter of 2 99bucks but i had owned it for more than a year and cero problems pvpaco gmail co,positive
the product description is incorrect usb 2 0 works fine on the newer macs that have such ports it s overpriced buy a gently used one,positive
the lcd is easier to use than the earlier version that relied on audio clips to switch frequency you may have to experiment a good deal to find a position where the signal reaches the car radio adequately like the 1960s rabbit ears tv antennas even then if you are in an are with good fm radio coverage it s going to be hard to find a frequency where this will work mostly you can t use this with a cover on and you ll need a car charger if you want to use it for long the all in one modulator and charger that clips to the docking connector is a better solution,negative
in general i ve been happy with belkin accessories but this cable is the pits it lasted less than a month i used it to connect my hd dvr cable box to my receiver no crimps kinks or undue stress on it but within 30 days my audio went from spotty to noticeable gaps to nonexistent i don t like to support the monster cable hype but because of their lifetime warranty i bought their cable to replace this one so far no problems,negative
i couldn t believe how lightweight this monitor is and how easy it was to connect to my computer it is one of the best investments i have made this year what a difference the lcd screen makes for my vision its wonderful i highly recommend this monitor to anyone who is looking for something easy to connect and have excellent quality as well it is the perfect monitor for me,positive
everything works great the only marginal issue is that the batteries don t last a full eight hours it works in the car but cuts in and out guess i have to break down and buy the car kit,positive
i ordered this for christmas from a marketplace seller it was defective and assumed i would have to deal directly with philips to get a replacement after seven weeks i still do not have a replacement from them their customer service people keep telling me 10 15 days and i have no recourse i also thought the unit was complicated to use and would gladly obtain a refund if i could or even get the unit i would not recommend buying this or any other philips product to anyone their customer service is the worst i ve ever dealt with i also had to pay the shipping to return their defective dvd player,negative
it is very hard to update the remote very seldom we can delete and if there are two dvr boxes remote get confused and keep on turning off and on even though we choose the right one such as a or b software update is cumbersome and take 45 minutes on a intel quad computer with 2 g memory can supply some patches i have the remote sitting on my coffee table useless,negative
the sound was great but the dvd would lag every 10 15 seconds during any and all movies it drove me nuts i had to return it,negative
i like to purchase service or replacement contracts on all my electronics needs just set back and relax your covered,positive
i have not been able to get this to work again it was great for the first week then it made my computer crash and now i cannot get it installed again i am not sure i like that,negative
pros very inexpensive can play songs directly from a flash drive instead of an mp3 player cons can t shuffle tracks or make a playlist if you use a flash drive overall i m very happy with this device i live in a big city and had no trouble finding an fm station with little to no interference i love being able to play tracks directly from a flash drive without having to bring my mp3 player with me in the car all the time the sound quality is good but not perfect similar to playing a cassette instead of a cd for the low price i can t complain though,positive
the phone was very annoying everytime i tried to call on the phone it would not connect i would have to either change the channel or just not call i was only able to connect to the number i was calling once in the 30 times i attempted to call i returned the phone and went and purchase a different manufactured phone consumers report was very wrong in their rating of this phone the phone was terrible,negative
opened the enclosure plugged in my hard drive connected it to my pc and it worked simple as that i spent a whole 10 seconds realizing that the instructions provided showed that i had to remove a single screw from the back panel when i really had to remove two screws but that was the only \( very minor \) problem there is no fan in the case which means the only noise is from the hard drive itself i am assuming the case itself acts as a large heatsink but i havent yet monitered temperatures on the hard drive itself i am pleased with the enclosure and would happily recomend it to anyone,positive
i ordered the unit twice and twice i received a carrying case not the adapter i returned both and ordered direct from cobra when i had called customer support for amazon the second time i got connected to india of course and was informed that a lot of their codes are wrong i guess they are trained to agree with anything the customer says,negative
this thing was slipping and sliding all over the place and i constantly had to readjust in so the functions were in place the slot on the top that is supposed to allow you to use the hold feature is completely off so you end up having to stretch the thing over to turn it on and off the little plastic protector that covers the screen would not stay in place over the screen and i was constantly losing it between the silicon cover and the ipod i finally just gave up on it and returned it i bought it because it is one of the only ipod accessories that has a fair price tag i think i ll just get it over with and buy one of the more expensive options was this thing even meant for the gen 2 nano,negative
it says it s an a v dock for video ipods but it only would transmit audio to my tv i m really pissed about this product what a waste a v cables that sell for 20 are incredible they sinply plug into the headphone jack of my 80 gig ipod and into the a v inputs of my tv,negative
i was impressed with this controller at first and found it to feel comfortable and work well it was played with once and a while for about a month \( total 10 hours max \) some time after that the next time i went to use it it would only go left in a game that used the left joystick i could not get it to center \( or even stay still \) it would just keep either steering the car \( like burnout3 \) or whatever the left joystick would do for the game no matter what i tried it several times and it has never worked since i fire it up once and a while to see if it s still doing it and it does i am very dissapointed in this and i was pretty careful about getting this newer version of the logitech controller i think i paid about 45 locally for it and i just bought a pelican extreme edge from radio shack on clearance for 19 99 that works and feels as good but is less than half the cost i don t really feel like going thru a warranty claim if it s even covered but it still annoys me every time i look at it in my xbox drawer of extra stuff i was going to go totally wireless \( 4 units \) and luckily didn t run out and buy 3 more of these logitech controllers i instead bought some extra microsoft s controllers as they are still one of the best feeling controllers out there if the pelican holds up \( model pl 2050 version 2 0 \) i might go get some more if i can find them locally,negative
i bought this speaker about one year ago from best buy very disappointed the sound quality is terrible i have two presence channel 15 klh speakers that sound better than this no high end speakers have cabinets made of plastic hence why bose is not high end after a year of misery on my ears i ve replaced this with a paradigm center speaker that only cost 20 more and the difference is not even comparable do not buy this or any bose product at all save your money and buy paradigm b w or similar most of the time they cost a little bit more but sometimes actually less and are actually high end speakers and you will get your money s worth,negative
you don t have to spend a fortune on expensive cables when you are dealing with digital signals keep in mind that all digital interfaces have error correction built into them did you know the internal components of consumer electronics are connected with tin and nickel there s no gold inside so there s no need for oxygen free gold tipped multi sheilded super mega supreme cables if you don t believe me buy this cable and a no name cheapie compare them for yourself you will see no difference with analog signals a good quality cable may make a difference \( although the difference is usually only visible on an oscilloscope \),negative
the silicone is great quality fits the nano snugly and the arm band is nice wonderful product does what it s supposed to do for a fabulous price recommended,positive
i live in san francisco and have generally good radio reception this unit could not receive normal fm stations that table radios sitting right next to it could pick up and i used the fancy dipole antenna on the boston accoustics unit and the other table radios only had an internal antenna the hd part of the radio is total junk sometimes the audio skips and sometimes the signal is lost and reacquired \( meaning 3 or 4 second drop outs \) all in all there s nothing good about this radio don t buy it,negative
had this set of speakers for close to a year now they really are nothing special for the price one problem is when running them on battery the signal seems to drift \( if you lock in a signal at all \) they do come with power cord to plug each speaker into ac i have outside wiring so this is no trouble two if you walk between the transmitter and the speeakers the music cuts out if you plan to buy these and run them on battery alone and mounting them in a high traffic area \( i mounted mine high above head level \) don t purchase them,negative
other than the power switch is not easy to see the most issue with this microphone is the sound quality not that good use this microphone to record music for sure will disappoint you even using it for church meeting recording you would not get excited for its sound quality if you can tolerate the size of sony ecm ms907 you may like the sound quality of that microphone if you like a small lapel microphone with true voice try the akg wms 40 wireless system our people are much happier with the akg wireless microphone than this one,negative
the product didn t do what it said it would i cut the power to use it in my car \( i shouldn t have assumed it worked properly \) so i couldn t return it and ended wasting 50 i was extremly dissapointed in this product,negative
this sharp electronic dictionary is the perfect pocket companion for those times when you don t have your laptop or a dictionary handy the interface is intuitive and the keyboard is amongst the best i ve ever used on this type of device moreover the access times for dictionary and thesaurus lookups are very fast the phrase search function is a little bit slower but not intolerable there are also crossword puzzle and anagram solver functions that i have not used but i imagine work fine another positive for this product is the fact that it uses a single aaa battery not some watch type cell battery the only negative is that it does not have a backlight for the screen but neither do many of the other comparable dictionaries hopefully sharp will smarten up and put that in a future version of the pw e550 i believe this is by far the best electronic dictionary you can get for less than 100 and no i do not work for sharp electronics,positive
excellent product very ergonomic easy to set up and use wireless works great i would recommend this product,positive
good product great combination of screen protection along with a small flexable piece to cover the keypad,positive
my wife purchased an hp photosmart 8450 printer as a christmas present for me i installed it and it worked perfectly for one week then the colors started to change photos had extreme amount of yellow in them such as yellow faces and hands no proper flesh tones i call hp support and was told that my printer was out of warranty because the warranty starts when the printer was manufactured not the purchase date i was offered one free call but my call was interrupted because of an appointment that i had i was given a case number but when i called hp back stating my case number they said that this was no longer a free call i explained it was an extension of the first call but they refused to work with me i think hp warranty policy stinks and would not purchase another hp product as long as this policy stands,negative
i ve had my cobra 29 for over five years now it s been in four different trucks and traveled over 500 000 miles with me once i added two wilson antennas and a power mic i can get out over four miles on a good night my personal record is a line of sight 130 miles from a mountainside i love it i was thinking of getting a galaxy but why i have a great radio here,positive
do not buy this unit i have tested the vosky iogear and now us robotics and they are all junk while the speaker quality is acceptable the microphone sound quality is woefully inadequate i do not understand why no one is capable of developing a hafway decent unit and why are the so small the are so small as to be practically useless the iogear unit does not even incorporate mute and volume buttons bottom line wait until someone comes out with a quality item or shell out big bucks and buy a polycom and the computer calling kit that is available through polycom \( even the polycom computer calling kit is analog what is the problem,negative
never having had any other headphones i don t really know how to compare these but the speakers definetely work fine and i can identify different directions sounds but there is a small crackling in the background that won t go away and i can t find out why,positive
i ordered this television with high hopes knowing that despite reports of firmware problems and other defects that i would luck out and save a bundle but you get what you pay for every sharp aquos lcd tv manufactured before april 1 2006 shipped with bad firmware what does this mean to you for me it meant that 15 minutes after unpacking the tv and turning it on it turned itself off and never turned back on again resets system resets power cycling unplugging components didn t help my tv was completely bricked a search turned up threads on websites like avs forum with other owners of sharp tvs in the d4u and d6u series all reporting similar power management problems almost immediately after purchase for them the fix was a visit to a sharp authorized service center to either have the firmware replaced or a physical replacement of boards inside the tv i say a visit because sharp does not cover in house technician visits for tvs under 32 a fact they could have informed me of before letting me wait 1 week for a tech visit that would ultimately be canceled so here i am 10 days later and hundreds of dollars poorer with no tv to show for it instead it sits at the authorized service center \( because sharp obviously does not vet its service centers to make sure you get good service from them either \) i m willing to bet all of the inventory of d6us that tigerdirect is selling at fire sale prices were produced before 4 1 2006 check the serial number on your tv if you do order one if it begins with a 501 512 601 602 or 603 immediately demand a firmware upgrade from sharp \( 1 800 be sharp \) regardless of whether or not you re experiencing these issues you will eventually and hopefully while sharp s warranty is still in effect for you,negative
this is perfect for my ipod and keeps it totally secure while driving great price and you get different sizes to match your car perfectly,positive
i bought the ads upconverter because i bought a hdtv only to find out that my cable co didn t offer hdtv and after 3 failed attempts to switch to a satellite provider that did offer hdtv \( too many trees around my house \) i wasn t expecting the upconverter to magically turn my standard signals into an amazing hdtv picture but for 550 i was expecting the upconverter to do something that was actually noticable when i first turned in on i asked my wife to look at the picture and tell me what she thought she looked at the tv and said okay i m ready turn it on i said it is on this is pretty much the reaction i had also when i looked at it the image i got for my digital cable was certianly different but that s all it was different it was not noticably better in fact in some instances i though the picture was worse i called ads tech support and they kept insisting i try it with my dvd because that is what the product is best for \( even though that s not what i got it for \) so i did and to be honest i really preferred the picture i got directly from my dvd over the picture i got after running it thru the upconverter it didn t matter what display format i put it in it just didn t do anything to improve the picture save your money if you can t get hdtv don t expect this box to give you anything close to the next best thing,negative
looks and feels nice but when dropped on concrete or ceramic floors ir will snap both broke the same way within a few weeks i m looking for the original all plastic stylus,negative
i already have two of these for my heavy rear bose speakers the speakers are about are about 10 lbs each and are easily handled the mounts are solid and can be oriented in any direction easily i am about to by three more for my center and two fronts i highly recommend,positive
this very expensive cable is already in the package if you purchased the forerunner 201 you won t need this unless you somehow lost it damn it is expensive this is a cable for goodness sake,negative
i bought this product to help cleaning the lense of my auto cd player i tried it for at least 10 times but no luck wet clean the lense manually is the best way but that will include getting the player out from the dash board,negative
this thing was a nightmare for us so much in fact that we returned it it never played the movies correctly and even scratched every movie we played in it do not waste your money on this thing,negative
this item was not practical it looked good but not being able to zip the sides all the way down because of the cute water bottles was not very functional,negative
make sure you know that these will work with your camcorder before buying apparently they work fine with sony camcorders \( the packet too says so \) but not with canon also it s incompatible with my new panasonic camcorder too interestingly it was displayed as a combo offer when i bought my panasonic camcorder which is the reason why i bought it anyway but got duped,negative
i bought this mouse eight months ago and was quite satisfied until last week when it stopped functioning altogether i really expected a better product and durability from microsoft i ve since bought a logitech vx revolution cordless laser mouse for notebooks and love it,negative
purchased for my daughter an english teacher scrabble lover she said she d rather have a book to look up words and most of the features on the franklin she d never use and thought they took away from the mental challenge of the game she said it would end up on a shelf in her house she d rather have a paperback scrabble dictionary i returned the franklin she didn t even like the idea of taking it to school for her kids to use when she lets them play scrabble in class,negative
for the first few weeks it worked fine however it started skipping and stopping dvds after two months i called customer service on 85th days after original purchase date and been told to send the unit for replacement since it was still under warranty no case number was given at the time the unit was shipped via ups and received on 92nd days from the purchase date and they charged 50 for warranty service since it was received two days after warranty expired i called customer service again and the representative declined waiving charges because i don t have case number issued within warranty period in addition please keep in mind that their service fee includes returning handling and shipping fees as well next place for my dvd player trashcan sigh go buy another brand with 1 year warranty unless you purchase extended warranty along with this unit pros cheap dual screen comes with gaming pad detachable screens which is very easy to use cons sub lcd screen isn t sharp as main i thought it was defective for the first time all the games are outdate,negative
one lvel up from the es30vs much more capable of the last generation the es35vs is a versatile unit capable of handling all home recording needs and most professional needs as well remote control is easier to use than the last generation the addition of the dvi input gives it ease of recording from camcorders with a clikc of a button i am very happy with this uni,positive
this has a nice size screen it only has 3 buttons play pause and stop so if you like a dvd player without alot of pizazz this is it i was trying to figure out how you picked the different scenes and you had to push the stop button i just found this out by trial there was a few times during the dvd that it would turn into digital this would only last a second or two at first i thought it was the dvd but its done it on all three of them the volume control is on the side as well as the power button it could have a little higher volume but it was sufficient for me,positive
i received a pleasent surprise the keyboard was shipped sooner than i expected arrived in perfect condition and works beautifully i will buy from this vendor again,positive
first few weeks it worked and now we really needed it when driving in remotes areas 3 hrs away from home through a snowstorm it gave up working and we never were able to turn it on again we didnot take a map as we were sure with this navigation system we would be safe however we felt pretty unsafe and lost very frustrating and we are very disappointed with this recently expensive magellan navigation system and with amazon as a usually depending sourc,negative
i bought this so i can transfer video from my panasonic pv gs300 camcorder to my pc installation was easy and my computer was up and running in a matter of minutes the is a great value considering they include a 6 pin to 4 pin firewire cable too i highly recommend this product,positive
it s speedy and space saving and inexpensive i bought this to replace my belkin because the belkin needed to be plugged in this one is powered by your computer so there s no extra power cords which is a big plus to me the only thing i dislike about this is the fact that the hub takes up two usb ports instead of just one like the belkin,positive
the chip works just as advertised i have had no problems with it it was easily formatted to my kodak camera and it stores a huge amount of pictures and video either about 280 pictures or almost an hour of video great product i would recommend it for anyone looking for a lot of storage space for a good price,positive
i hva tried alll kinds of stuff on the ipod and this is th eonly one that got rid of all the scratches thanks for a fantastic product,positive
this product costs too much for being such poor quality i can literally just pull the cord apart bare handed without using barely any force at all and after it s torn apart there is no hope of repairing it no matter how much time effort and thought you put into it it s impossible i m pretty sure that it s inability to be repaired is just a marketing ploy so you will buy another the only good qualities these earphones have is their sound quality and their comfort the sound quality sounds a little better than the normal ipod earphones and you can keep them in your ears for a very long time without your ears getting sore but if you plan on using these while you re leading a busy active life i guarantee that they wont last a week i heard that these earphones are the best i found out that they are indeed some of the worst and sadly i found that out the hard way,negative
after looking at 250 00 mounts i was unsure about order at this low price this is a great well built unit i would have no problem putting a 130 lb unit on it if you follow the enclosed instructions hardware for most walls included well painted with no rough edges mine was installed over wall board into wood studs i used the awl to make sure i hit the studs dead center delivery from new york to sarasota fl was 5 days can t bet that,positive
i m sure this product is fine but don t order it through amazon through ritz camera they just cancelled my order without warning having listed that the bag was available freaking idiots,negative
these speakers are big in size but short on performance except for the price tag not much else excites one about them they make a good surround sound system with the sony 3 speaker set for surround sound but for listening to music you are better off with a set of good bookshelf speakers with a decent sub these speakers lack bass inspite of their size and sound quality is poor at higher volumes,negative
i m not a serious piano player just casual don t have room for a piano so this serves my purposes i just want to entertain myself if i were a professional who played in public not sure if this would be the ultimate keyboard because it doesn t have a fullsize keyboard but for practicing and casual playing it s great it has more features than i will ever use,positive
these speakers in one word suck i made the mistake of buying them because they were so cheap i guess i forgot the old adage you get what you pay for didn t i they worked okay when i first installed them in a week i got bad signals and the speakers didn t work properly worse purchase i ve ever made don t make the same mistake i did please spend the extra money and get quality speakers,negative
beware this unit does not work with toshiba laptops tech support is non existent you will never get through on the phone email support is non existent you will have to wait weeks to hear back if it does work with your laptop this unit does a great job of recording and playing,negative
i ve been using this nas for a month and it s great the box is quite speedy with a maxtor ata 133 drive with a 16mb cache i have it wired and it never disconnects and will transfer large files without hanging got it up and working in around 40 minutes and have it set to incrementally back up my files very slick i can t get the built in ftp server to work through my firewall but i think that s a ports issue all in all a great box,positive
i purchased this as an extra phone so i could access both phone lines on the second floor of my house well built with hold and 3 way conferencing features sound quality is good and it has selectable ring levels for each line powered from the phone line no external power is used one drawback the line indicator doesn t light when the line is being used by other phones in the house,positive
about three years ago maybe four i bought two lexar cfii cards one never worked the other worked but lost all data i wrote to lexar that i had two bad cards they sent me one new card of the same size i gave that to my girlfriend told her to only use it on pix she didn t care about losing i still have my card in a ziplock none of the file removal programs will get the images off i ve used all of them had their \( file removal \) tech help give up in this day age of just make the item i am upset but you take your chances do you want the only picture of your great grand mother lost because you used a lexar i wouldn t i use an actual sandisk card myself if they ever \( lexar \) made it right i may have written a better review but they haven t so that tells me that they don t care how important are your pictures to you frederic,negative
great price for a 128mb jump drive works perfectt for my daughters college work such a good price i bought,positive
i loved this phone but after only a few weeks the button is stuck and the phone can t pick up i want it fixed but don t know how,negative
speakers give good sound quality and are small and unnoticeable at a good price all the things i was looking for in speake,positive
luckily i didn t pay a penny for the motorized skipdr as it was given to us as a prize i have the original \( manual \) skipdr which worked every time and i always end up using it instead it has more than paid for itself in repaired cd s 20 for an entire kit at a wholesale club that came with spare sanding discs and the whole shebang the motorized version didn t come with any deep scratch sanding pads which i need about 25 of the time for a badly scratched disc most of the time the automatic sensor fails to detect that a disc is even in the machine and won t start turning so i have to squeeze it together to make it work,negative
i have just started with an apple ipod nano product and was not impressed with the factory included ear buds at all they didn t sound real good and didn t come supplied with the ear bud pads in the box so they would just fall out of your ears what s the deal with that next came the old sony mdr 027 head phones from the closet the sony s have the old adjustable head bar so no more falling out of the ears now they worked o k i guess but in comparison these jbuds sound much better than either of the previous ones i m now listening at half volume compared to about three quarters before and all sounds fine i m hearing parts of the music not audible before with the other two models crisper highs great mid range and responsive lows set up was fast too just find the correct size ear bud pads out of the three different sized pairs supplied and your off and running the jbuds actually stay in your ear wow what a concept they are also very comfortable due to the fact i forgot they were in and started talking on the phone before noticing the cord is just the right length for setting the ipod on a desk while still allowing plenty of movement or attaching it to a pocket if you think you have a little too much just wrap some up with a bread tie better too much than not enough so back to the closet with the sony i guess what it all boils down to is you could do a whole lot worse than these especially for a mere twenty bucks i couldn t have made a better choice for the money and quality you should do the same another quick note the shipping went great not too long at all and with standard usps thanks amazon,positive
